id,name,salary
58317,Joanne Tatum,583170000
58318,Frank Patterson,583180000
58319,Tina Lugo,583190000
58320,Jerry Suero,583200000
58321,Walter Burrell,583210000
58322,Paul Vaughn,583220000
58323,Henry White,583230000
58324,Ethel Leath,583240000
58325,Frank Schneider,583250000
58326,Christopher Stevenson,583260000
58327,Louisa Morales,583270000
58328,Bobby Riordan,583280000
58329,James Duncan,583290000
58330,Christopher Price,583300000
58331,Michael French,583310000
58332,Gladys Mcfall,583320000
58333,Armando Price,583330000
58334,Toby Hamilton,583340000
58335,Jeffrey Zwolinski,583350000
58336,Griselda Osborn,583360000
58337,Layne Roblez,583370000
58338,Wayne Minnerly,583380000
58339,Kevin Collins,583390000
58340,Justin Auzenne,583400000
58341,Maxine Delagarza,583410000
58342,Justin Johnson,583420000
58343,Joan Litchford,583430000
58344,John Robertson,583440000
58345,Ashley Lopez,583450000
58346,Marvin Jones,583460000
58347,Kevin Love,583470000
58348,Eleanor Arzola,583480000
58349,Veronica Wright,583490000
58350,Scott Cummings,583500000
58351,Luis Taylor,583510000
58352,Melinda Zapata,583520000
58353,Kelly Mcneal,583530000
58354,Catherine Howard,583540000
58355,Nicholas Miller,583550000
58356,Glenn Hershenson,583560000
58357,Maria Vargas,583570000
58358,Scott Sanders,583580000
58359,Francisco Berlinski,583590000
58360,Tom Gage,583600000
58361,Carol Willis,583610000
58362,Helen Bender,583620000
58363,Peter Sensabaugh,583630000
58364,Brendan Saunders,583640000
58365,Evelyn Nilsen,583650000
58366,Matthew Rhodes,583660000
58367,Deborah Lane,583670000
58368,Robert Kim,583680000
58369,Tandy Akins,583690000
58370,Ingrid Brooks,583700000
58371,Christine Sabatino,583710000
58372,Brenda Debose,583720000
58373,Jeanette Tichenor,583730000
58374,Albert Washer,583740000
58375,Donald Williams,583750000
58376,Katherine Hill,583760000
58377,Hector Ball,583770000
58378,Daniel Greeley,583780000
58379,Barbara Thomas,583790000
58380,Ariel Dumond,583800000
58381,Ronald Desmond,583810000
58382,Regina Fernandez,583820000
58383,Paula Smith,583830000
58384,Jame Lewis,583840000
58385,Steven Adams,583850000
58386,Pamela Nalevanko,583860000
58387,Christine Richardson,583870000
58388,Taylor Burris,583880000
58389,Barbara Ahearn,583890000
58390,John Klein,583900000
58391,Eugene Sutton,583910000
58392,Lillie Mccall,583920000
58393,Bettye Escobar,583930000
58394,Virginia Wolfe,583940000
58395,David Herr,583950000
58396,Sharon Fulton,583960000
58397,Linda Eusebio,583970000
58398,Mervin Burton,583980000
58399,Simon Torres,583990000
58400,Scott Rodriguez,584000000
58401,Earl Freeman,584010000
58402,Betty Richmond,584020000
58403,Lewis Cook,584030000
58404,Terry Legge,584040000
58405,Yolanda Johnson,584050000
58406,Vivian Prewitt,584060000
58407,Susie Biagioni,584070000
58408,Bill Pryor,584080000
58409,Brian Harding,584090000
58410,Latoya Romano,584100000
58411,Joel Avery,584110000
58412,Marie Coren,584120000
58413,Leticia Derrickson,584130000
58414,Krista Waller,584140000
58415,James Rayford,584150000
58416,Shari Holdsworth,584160000
58417,Vickie Carr,584170000
58418,Delois English,584180000
58419,Doris Mottillo,584190000
58420,Herbert Clynes,584200000
58421,Michael Hibbard,584210000
58422,Alana Suarez,584220000
58423,Darrell Waring,584230000
58424,Tina Ingram,584240000
58425,Nydia Middendorf,584250000
58426,Melissa Braund,584260000
58427,Andrea Williams,584270000
58428,Steven Martin,584280000
58429,Christine Foran,584290000
58430,Christina Lee,584300000
58431,Virginia Seamon,584310000
58432,Tiffany Komara,584320000
58433,Bambi Nettles,584330000
58434,Earl Collins,584340000
58435,Eli Daniel,584350000
58436,Darryl Pope,584360000
58437,Ernest Young,584370000
58438,Lucien Sanders,584380000
58439,Chaya Kaminski,584390000
58440,Robert Hickling,584400000
58441,Clifford Richardson,584410000
58442,Mary Doctor,584420000
58443,Sharon Vanslyke,584430000
58444,Wendy Murray,584440000
58445,Tammy Whitney,584450000
58446,Roberto Ly,584460000
58447,Michelle Dammeyer,584470000
58448,Lindsey Smallwood,584480000
58449,Elizabeth Ellis,584490000
58450,John Rochester,584500000
58451,Wanda Miles,584510000
58452,Herman Brewington,584520000
58453,Ronald Northcutt,584530000
58454,Geraldine Wesley,584540000
58455,Kim Dunbar,584550000
58456,Aron Pajerski,584560000
58457,Michael Rivera,584570000
58458,Efrain Woodson,584580000
58459,Christina Thomson,584590000
58460,Charles Andrews,584600000
58461,Scott Kelley,584610000
58462,Jennifer Jones,584620000
58463,Lois Guerrero,584630000
58464,Gloria Miller,584640000
58465,Rhoda Kang,584650000
58466,Julia Challenger,584660000
58467,Maria Marshall,584670000
58468,Alison Cordova,584680000
58469,India Akin,584690000
58470,Christine Clark,584700000
58471,Sara Allison,584710000
58472,Delmar Spencer,584720000
58473,Pedro Dean,584730000
58474,Mary Pruitt,584740000
58475,Becky Sipple,584750000
58476,Thomas Copeland,584760000
58477,Cynthia Mundy,584770000
58478,Kelli Goetz,584780000
58479,Star Mcleary,584790000
58480,Jacqueline Elliott,584800000
58481,Cleo White,584810000
58482,Damon Villa,584820000
58483,Dewayne Wilson,584830000
58484,Jacqueline Holman,584840000
58485,Erik Smith,584850000
58486,John Beaufort,584860000
58487,Jesus Evans,584870000
58488,Ronald Johnson,584880000
58489,Jessie Hall,584890000
58490,Mark Mcmillan,584900000
58491,Glenn Tran,584910000
58492,Ralph Mayhew,584920000
58493,Dwight Thomas,584930000
58494,David Perez,584940000
58495,Jason Roys,584950000
58496,Jose Torrence,584960000
58497,Debbie Laskowski,584970000
58498,Angelica Maisel,584980000
58499,Edward Benedict,584990000
58500,Gina Nelson,585000000
58501,Michael Burge,585010000
58502,Francis Franklin,585020000
58503,Joseph Bartelson,585030000
58504,Luella Nelms,585040000
58505,Donna Sheekey,585050000
58506,Morris Lowell,585060000
58507,Jami Pierce,585070000
58508,David Lee,585080000
58509,Mark Velazquez,585090000
58510,Timothy Jones,585100000
58511,Peggy Edwards,585110000
58512,Nancy Rodriguez,585120000
58513,Glenn Dozier,585130000
58514,Judy Segura,585140000
58515,Gertrude Vincent,585150000
58516,Hattie Mai,585160000
58517,Dorothy Ross,585170000
58518,Ruby Phillips,585180000
58519,David Nelson,585190000
58520,Martha Curtsinger,585200000
58521,William Magedanz,585210000
58522,Blake Kimbrell,585220000
58523,John Heacock,585230000
58524,Teresa Moore,585240000
58525,Brian Barrera,585250000
58526,Jackie Bello,585260000
58527,Moses Jackson,585270000
58528,Victor Pace,585280000
58529,Barbara Mallette,585290000
58530,Keith Bruner,585300000
58531,Lucie Downie,585310000
58532,Justin Jones,585320000
58533,Vanessa Bernard,585330000
58534,Franklin Wilcox,585340000
58535,Linda Phillips,585350000
58536,Christopher Lyford,585360000
58537,Angie Dickerson,585370000
58538,Joel Jones,585380000
58539,Melissa Tollefson,585390000
58540,Scott Janosek,585400000
58541,Eunice Reitz,585410000
58542,Dale Houston,585420000
58543,Delisa Wallerich,585430000
58544,Steven Nowell,585440000
58545,Michael Gomez,585450000
58546,Gary Cordero,585460000
58547,Ronald Cordeiro,585470000
58548,Russell Moore,585480000
58549,Shawn Baez,585490000
58550,Cynthia Reese,585500000
58551,Angela Puhl,585510000
58552,Larry Oates,585520000
58553,Gregory Taylor,585530000
58554,Tracy Calderin,585540000
58555,Lillian Mooberry,585550000
58556,Christopher Vigue,585560000
58557,Alicia Jones,585570000
58558,Denny Snyder,585580000
58559,Mai Prahm,585590000
58560,Renee Hernandez,585600000
58561,Roger Lachance,585610000
58562,Anita Calhoun,585620000
58563,Edward Hayden,585630000
58564,Claire Byrne,585640000
58565,Harold Baker,585650000
58566,Alan Hudson,585660000
58567,Kent Harmon,585670000
58568,Rachel Wharton,585680000
58569,Kristy Tarrant,585690000
58570,Brandon Bjorseth,585700000
58571,Peter Reider,585710000
58572,Randy Reel,585720000
58573,Byron Gizzi,585730000
58574,Orlando Link,585740000
58575,Francisco Jones,585750000
58576,Byron Lopez,585760000
58577,Tanya Burke,585770000
58578,Alfred Howell,585780000
58579,James Campbell,585790000
58580,Ashely Casas,585800000
58581,John Rotz,585810000
58582,Shirley Griffin,585820000
58583,Helen Baier,585830000
58584,Alice Martinez,585840000
58585,Jessica Sears,585850000
58586,Gene Young,585860000
58587,Randy Adams,585870000
58588,Jim Thompson,585880000
58589,Albert Patterson,585890000
58590,Valerie Brown,585900000
58591,Howard Johnson,585910000
58592,James Zamora,585920000
58593,Pauline Mccartney,585930000
58594,Lewis Smith,585940000
58595,Antonio Wansley,585950000
58596,Jesus Mahoney,585960000
58597,Roselyn Hill,585970000
58598,Stacy Vernon,585980000
58599,Sonya Gingrich,585990000
58600,Tyrone Castillo,586000000
58601,Stephanie Homan,586010000
58602,Jean Acosta,586020000
58603,Jose Espinal,586030000
58604,Christina Scull,586040000
58605,Teresa Hunt,586050000
58606,Stephen Jaramillo,586060000
58607,Calvin Cyrus,586070000
58608,Kenneth Gunn,586080000
58609,Susan Jacobson,586090000
58610,Perry Clark,586100000
58611,Matthew Delia,586110000
58612,John Ostrzyeki,586120000
58613,James Sterling,586130000
58614,Linda Farber,586140000
58615,Brian Richardson,586150000
58616,Jonathan West,586160000
58617,Leticia Grimaldo,586170000
58618,Rita Hollister,586180000
58619,Donna Mcarthur,586190000
58620,Veronica Fields,586200000
58621,Alan Cole,586210000
58622,Scott Eckerson,586220000
58623,Kathleen Phillips,586230000
58624,Nathan Bacon,586240000
58625,Katrina Mccormack,586250000
58626,Alfred Sipe,586260000
58627,Elena Allred,586270000
58628,Jean Fahey,586280000
58629,Liane Crowden,586290000
58630,James Gray,586300000
58631,Michael Greenleaf,586310000
58632,Gloria Morris,586320000
58633,Donna White,586330000
58634,Alex Carranza,586340000
58635,Gary Myers,586350000
58636,Robert Edge,586360000
58637,Rudy Mcclain,586370000
58638,Julie Johnson,586380000
58639,Charles Gilbert,586390000
58640,Stacey Forsman,586400000
58641,Walter Johnson,586410000
58642,Kevin Richardson,586420000
58643,Elizabeth Conway,586430000
58644,Kim Bottom,586440000
58645,Clyde Stansell,586450000
58646,Richard Otano,586460000
58647,Ian Spears,586470000
58648,Valerie Ernest,586480000
58649,Johnny Nadeau,586490000
58650,Alfred Randall,586500000
58651,Craig Newman,586510000
58652,Ricardo Gross,586520000
58653,John Kelly,586530000
58654,George Godinez,586540000
58655,Jane Lewis,586550000
58656,Charlene Lewis,586560000
58657,Lenny Price,586570000
58658,Brandi Lichlyter,586580000
58659,Myrtle Blackman,586590000
58660,James Keys,586600000
58661,Daniel Jones,586610000
58662,Eugene Williams,586620000
58663,Wanda Rae,586630000
58664,Theresa Turner,586640000
58665,Jessie Ensing,586650000
58666,Jana Mimbs,586660000
58667,Alfredo Baber,586670000
58668,John Jones,586680000
58669,Angela Mendoza,586690000
58670,Juan Wathen,586700000
58671,Cleo Sellers,586710000
58672,George Conner,586720000
58673,Victor Mobley,586730000
58674,Donald Lamb,586740000
58675,Salvatore Furlow,586750000
58676,Janice Miller,586760000
58677,Elizabeth Burns,586770000
58678,George Cunningham,586780000
58679,Rosalina Kertesz,586790000
58680,Nora Kennedy,586800000
58681,Jefferson Ferrigno,586810000
58682,Stanley Goan,586820000
58683,Lee Naylor,586830000
58684,John Heath,586840000
58685,Matthew Oneal,586850000
58686,Jordan Pasley,586860000
58687,Eleanor Huff,586870000
58688,Shirley Mcdade,586880000
58689,Darnell Mustafa,586890000
58690,Amber Tye,586900000
58691,Sarah Right,586910000
58692,Jason Walker,586920000
58693,Robert Workman,586930000
58694,Glen Morales,586940000
58695,Nora Thayer,586950000
58696,Carolyn Cardenas,586960000
58697,John Simmons,586970000
58698,Reuben Kwon,586980000
58699,Marlene Noya,586990000
58700,Allen Boyer,587000000
58701,Deborah Mcintire,587010000
58702,Carrie Welch,587020000
58703,James Zinner,587030000
58704,Ray Olcott,587040000
58705,Steve Anderson,587050000
58706,Walter Jepko,587060000
58707,Monty Lazor,587070000
58708,Julie Zerhusen,587080000
58709,Christine Taylor,587090000
58710,Ronda Petillo,587100000
58711,William Mcadams,587110000
58712,Danny Dixon,587120000
58713,Veronica Lane,587130000
58714,Germaine Quinn,587140000
58715,Mark Rosado,587150000
58716,Mary Bark,587160000
58717,Tanna Dominguez,587170000
58718,Jesse Urey,587180000
58719,Allan Houston,587190000
58720,Harry Mobley,587200000
58721,Tracy Catrone,587210000
58722,Crystal Herring,587220000
58723,Bryan Hogan,587230000
58724,Lucille Santiago,587240000
58725,Leona Graham,587250000
58726,Jeffrey Martin,587260000
58727,Andre Hoskin,587270000
58728,Alice Tully,587280000
58729,Michael Mcdonald,587290000
58730,Malcolm Long,587300000
58731,Linda Mcclarty,587310000
58732,Patricia Wallace,587320000
58733,Anne Starr,587330000
58734,Felix Courtney,587340000
58735,Fritz Son,587350000
58736,Brittney Acoff,587360000
58737,Dorine Patton,587370000
58738,Jerry Cleary,587380000
58739,Kenneth Chase,587390000
58740,Richard House,587400000
58741,Antonio Scheppke,587410000
58742,Belinda Rudy,587420000
58743,Renee Castro,587430000
58744,Mark Rawls,587440000
58745,Grant Simpson,587450000
58746,Teresa Jenkins,587460000
58747,Lawrence Davis,587470000
58748,Kathleen Fager,587480000
58749,Glenda Mcclellan,587490000
58750,Dinah Colapietro,587500000
58751,Nicolasa Muncy,587510000
58752,Donald Mecca,587520000
58753,Rodney Mcbride,587530000
58754,Matthew Wiley,587540000
58755,Benjamin Ladner,587550000
58756,Robert Pargo,587560000
58757,James Tilghman,587570000
58758,Jeff Dexter,587580000
58759,Jane Schaefer,587590000
58760,Max Hairston,587600000
58761,Merlin Casey,587610000
58762,Kandi Joseph,587620000
58763,Christopher Mcintire,587630000
58764,Daniel Williams,587640000
58765,Amanda Makhija,587650000
58766,Carlos Kieser,587660000
58767,Kathleen Newman,587670000
58768,Terrence Evans,587680000
58769,Jose Gibbs,587690000
58770,Sonya Dawson,587700000
58771,Bobbie White,587710000
58772,Juan Cowels,587720000
58773,Tina Thomas,587730000
58774,Rebecca Lowder,587740000
58775,James Howry,587750000
58776,Brian Johnson,587760000
58777,Henry Long,587770000
58778,Michael Stewart,587780000
58779,Tom Light,587790000
58780,Latoya Carroll,587800000
58781,Eugene Lewis,587810000
58782,Myron Harrison,587820000
58783,Nichelle Rodriguez,587830000
58784,Leroy Ball,587840000
58785,Joan Woods,587850000
58786,Patrick Collado,587860000
58787,Michael Gomez,587870000
58788,Juana Bone,587880000
58789,Jessika Lowe,587890000
58790,Rose Howard,587900000
58791,Shane Ange,587910000
58792,Martin Lovett,587920000
58793,Mike Redington,587930000
58794,Fredrick Williams,587940000
58795,Scott Neubert,587950000
58796,Mary Smith,587960000
58797,Charissa Hunter,587970000
58798,Peter Zepeda,587980000
58799,Mercedes Partida,587990000
58800,Nathaniel Avila,588000000
58801,Willis Bloom,588010000
58802,James Owens,588020000
58803,Dorthy Griffith,588030000
58804,Edwardo Wolfman,588040000
58805,Justin Evenson,588050000
58806,Mary Caruthers,588060000
58807,Bessie Trueman,588070000
58808,Jacquelyn White,588080000
58809,Teresa Cotton,588090000
58810,Mark Adams,588100000
58811,Thelma Green,588110000
58812,Rose Howard,588120000
58813,Robert Rogers,588130000
58814,Janette Tasker,588140000
58815,Joyce Nicholson,588150000
58816,Lillie Shankle,588160000
58817,David Yeary,588170000
58818,Mary Carter,588180000
58819,Wilma Redenius,588190000
58820,Mary Kalberer,588200000
58821,Lawrence Mendoza,588210000
58822,Lisa Martinez,588220000
58823,Steven Skeen,588230000
58824,Philip Gordon,588240000
58825,Doris Laird,588250000
58826,Christie Cameron,588260000
58827,Joshua Weston,588270000
58828,Debbie Barnes,588280000
58829,Terry Webb,588290000
58830,Whitney Paterniti,588300000
58831,Denise Cole,588310000
58832,Ron Khalaf,588320000
58833,Christopher Marshall,588330000
58834,Stephen Savage,588340000
58835,Amy Thai,588350000
58836,Judith Cape,588360000
58837,Luis Ly,588370000
58838,Marion Maxwell,588380000
58839,Kenneth Yoo,588390000
58840,Norman Ebinger,588400000
58841,Nellie Keene,588410000
58842,Amy White,588420000
58843,Roberto Oneal,588430000
58844,Geraldine Abbott,588440000
58845,Emily Dowell,588450000
58846,Victor Collier,588460000
58847,Connie Moore,588470000
58848,Joanne Mcgee,588480000
58849,Billy Campbell,588490000
58850,Albert Paxman,588500000
58851,Rose Rivas,588510000
58852,Johnie Schwartz,588520000
58853,Sherry Crowe,588530000
58854,Diann Griffin,588540000
58855,Ashley Bundy,588550000
58856,Jane Hagan,588560000
58857,Paul Vonstein,588570000
58858,Philip Valencia,588580000
58859,Gary Trotz,588590000
58860,Homer Tekautz,588600000
58861,Heidi Jeffers,588610000
58862,Harold Randle,588620000
58863,Harold Tygart,588630000
58864,Nancy Brocato,588640000
58865,Donna Muniz,588650000
58866,Fred Riley,588660000
58867,Catherine Page,588670000
58868,Donna Mozingo,588680000
58869,Richard Whetsel,588690000
58870,Joni Dean,588700000
58871,Paul Mason,588710000
58872,Paris Marsh,588720000
58873,Josie Caras,588730000
58874,Sheila Robbins,588740000
58875,Glenn Marschke,588750000
58876,Marilyn Newman,588760000
58877,Charles Mcfarland,588770000
58878,Michael Monroe,588780000
58879,John Gorelick,588790000
58880,Clint Reeves,588800000
58881,Jason Montoya,588810000
58882,Cheryl Myers,588820000
58883,Michelina Carlton,588830000
58884,Sylvia Ellison,588840000
58885,Michael Delarosa,588850000
58886,Kevin Klein,588860000
58887,Dale Ross,588870000
58888,William Allen,588880000
58889,Doris Mason,588890000
58890,Linwood Comley,588900000
58891,Dorothy Kalhorn,588910000
58892,Irene Ellsworth,588920000
58893,James Waller,588930000
58894,Howard Green,588940000
58895,Karen Scott,588950000
58896,Patricia Muncy,588960000
58897,Cecilia Partain,588970000
58898,Ruthie Edwards,588980000
58899,Robert Wilburn,588990000
58900,John Atherton,589000000
58901,Michael Peak,589010000
58902,Ellis Forester,589020000
58903,Denise Lopez,589030000
