id,name,salary,Increased_Salary
95569,Ramon Merritt,955690000,1051259000.0000001
95570,Angela Pulliam,955700000,1051270000.0000001
95571,Monica Goodrich,955710000,1051281000.0000001
95572,Donald Barkley,955720000,1051292000.0000001
95573,Thomas Charles,955730000,1051303000.0000001
95574,Danielle Tabron,955740000,1051314000.0000001
95575,Maria Martello,955750000,1051325000.0000001
95576,George Rojas,955760000,1051336000.0000001
95577,Troy Shelton,955770000,1051347000.0000001
95578,Henry Nott,955780000,1051358000.0000001
95579,Adrienne Sojka,955790000,1051369000.0000001
95580,Claire Jones,955800000,1051380000.0000001
95581,Jamie Chaffin,955810000,1051391000.0000001
95582,Misty Duby,955820000,1051402000.0000001
95583,Eula Sanchez,955830000,1051413000.0000001
95584,Margaret Lake,955840000,1051424000.0000001
95585,Helena Eppinger,955850000,1051435000.0000001
95586,Johanna Greb,955860000,1051446000.0000001
95587,Jeffrey Lee,955870000,1051457000.0000001
95588,Anthony Huey,955880000,1051468000.0000001
95589,Derek Urbina,955890000,1051479000.0000001
95590,Phillip Miya,955900000,1051490000.0000001
95591,Patricia Fundora,955910000,1051501000.0000001
95592,Efrain Cooper,955920000,1051512000.0000001
95593,Betty Gregory,955930000,1051523000.0000001
95594,Crystal Kline,955940000,1051534000.0000001
95595,Fannie Jacobs,955950000,1051545000.0000001
95596,Roy Holt,955960000,1051556000.0000001
95597,Dorcas Villagomez,955970000,1051567000.0000001
95598,Lisa Harvey,955980000,1051578000.0000001
95599,James Pugh,955990000,1051589000.0000001
95600,Jonathan Humphrey,956000000,1051600000.0000001
95601,Mary Williams,956010000,1051611000.0000001
95602,Frances Moore,956020000,1051622000.0000001
95603,Kathy Galdames,956030000,1051633000.0000001
95604,James Messer,956040000,1051644000.0000001
95605,Jane Paige,956050000,1051655000.0000001
95606,Coleman Kilgore,956060000,1051666000.0000001
95607,Billie Murphy,956070000,1051677000.0000001
95608,Ronald Beyett,956080000,1051688000.0000001
95609,Robert Mccormick,956090000,1051699000.0000001
95610,Lindsay Hunter,956100000,1051710000.0000001
95611,Eleanor Murphy,956110000,1051721000.0000001
95612,Stephen Sansoucie,956120000,1051732000.0000001
95613,Karen Dixon,956130000,1051743000.0000001
95614,Charles Frazer,956140000,1051754000.0000001
95615,Rachelle Keeling,956150000,1051765000.0000001
95616,Pat Messer,956160000,1051776000.0000001
95617,Tanya Kennedy,956170000,1051787000.0000001
95618,Alison Cribbin,956180000,1051798000.0000001
95619,Annette Pelland,956190000,1051809000.0000001
95620,Laura Devilla,956200000,1051820000.0000001
95621,Joshua Rivera,956210000,1051831000.0000001
95622,Billie Dickerson,956220000,1051842000.0000001
95623,Brandon Camp,956230000,1051853000.0000001
95624,Edna Morgan,956240000,1051864000.0000001
95625,Steve Pyle,956250000,1051875000.0000001
95626,Elizabeth Welch,956260000,1051886000.0000001
95627,Vivian Magallon,956270000,1051897000.0000001
95628,Loren Ryans,956280000,1051908000.0000001
95629,Michael Washington,956290000,1051919000.0000001
95630,Rene Morgan,956300000,1051930000.0000001
95631,Leah Trantham,956310000,1051941000.0000001
95632,Lisa Frediani,956320000,1051952000.0000001
95633,Edith Pinkham,956330000,1051963000.0000001
95634,Anthony Taylor,956340000,1051974000.0000001
95635,Derek Mccubbin,956350000,1051985000.0000001
95636,Brenda Robinson,956360000,1051996000.0000001
95637,Gloria Miller,956370000,1052007000.0000001
95638,Rebekah Eichenlaub,956380000,1052018000.0000001
95639,Bruce Galligan,956390000,1052029000.0000001
95640,Frank Dear,956400000,1052040000.0000001
95641,Robert Williams,956410000,1052051000.0000001
95642,Irene Williamson,956420000,1052062000.0000001
95643,Richard Witt,956430000,1052073000.0000001
95644,Kelly Gibson,956440000,1052084000.0000001
95645,William Macomber,956450000,1052095000.0000001
95646,Sherry Yeiser,956460000,1052106000.0000001
95647,Brian Dunn,956470000,1052117000.0000001
95648,Edna Mackin,956480000,1052128000.0000001
95649,Louis Nicholson,956490000,1052139000.0000001
95650,Victor Mcarthur,956500000,1052150000.0000001
95651,Bradford Gomes,956510000,1052161000.0000001
95652,Helen Wilkinson,956520000,1052172000.0000001
95653,Ross Doyle,956530000,1052183000.0000001
95654,Robert Taylor,956540000,1052194000.0000001
95655,Patricia Kyle,956550000,1052205000.0000001
95656,Albert Alley,956560000,1052216000.0000001
95657,Wendy Haverstock,956570000,1052227000.0000001
95658,Virginia Loftis,956580000,1052238000.0000001
95659,Dolores Negron,956590000,1052249000.0000001
95660,Jaclyn Sandberg,956600000,1052260000.0000001
95661,James Nance,956610000,1052271000.0000001
95662,Judith Kemp,956620000,1052282000.0000001
95663,Ida Bonilla,956630000,1052293000.0000001
95664,Michelle Higgins,956640000,1052304000.0000001
95665,Anthony Freeman,956650000,1052315000.0000001
95666,Frances Walker,956660000,1052326000.0000001
95667,Stanley Robinett,956670000,1052337000.0000001
95668,William Greer,956680000,1052348000.0000001
95669,Dennis Rone,956690000,1052359000.0000001
95670,Michael Walker,956700000,1052370000.0000001
95671,Carlos Polk,956710000,1052381000.0000001
95672,Sharon Garrett,956720000,1052392000.0000001
95673,Amanda Crayton,956730000,1052403000.0000001
95674,Joan Tolbert,956740000,1052414000.0000001
95675,Mary Reed,956750000,1052425000.0000001
95676,Jaclyn Barrett,956760000,1052436000.0000001
95677,Sara Kama,956770000,1052447000.0000001
95678,Mark Yohn,956780000,1052458000.0000001
95679,Sally Hollis,956790000,1052469000.0000001
95680,Tracey Coley,956800000,1052480000.0000001
95681,Bill Fort,956810000,1052491000.0000001
95682,Rhonda Faiella,956820000,1052502000.0000001
95683,Demarcus Kellum,956830000,1052513000.0000001
95684,Everett Johnson,956840000,1052524000.0000001
95685,Steven Williams,956850000,1052535000.0000001
95686,Christian Morgan,956860000,1052546000.0000001
95687,Donna Malloy,956870000,1052557000.0000001
95688,Charles Hertzler,956880000,1052568000.0000001
95689,Adam Fowles,956890000,1052579000.0000001
95690,Kimberly Sowers,956900000,1052590000.0000001
95691,Herbert Cason,956910000,1052601000.0000001
95692,Marlys Mckenzie,956920000,1052612000.0000001
95693,Julie Saunders,956930000,1052623000.0000001
95694,Kathy Kidwell,956940000,1052634000.0000001
95695,Barbara Silas,956950000,1052645000.0000001
95696,James Lewis,956960000,1052656000.0000001
95697,Ellen Bires,956970000,1052667000.0000001
95698,Ralph Pratka,956980000,1052678000.0000001
95699,Roger Smith,956990000,1052689000.0000001
95700,Timmy Frazier,957000000,1052700000.0000001
95701,Kurt Mayhew,957010000,1052711000.0000001
95702,Travis Humphrey,957020000,1052722000.0000001
95703,Jacquelyn Booth,957030000,1052733000.0000001
95704,Nancy Racki,957040000,1052744000.0000001
95705,Louis Flint,957050000,1052755000.0000001
95706,John Decastro,957060000,1052766000.0000001
95707,Pauline Gosman,957070000,1052777000.0000001
95708,Alvin Farver,957080000,1052788000.0000001
95709,Steven King,957090000,1052799000.0000001
95710,George Johnson,957100000,1052810000.0000001
95711,Steven Russey,957110000,1052821000.0000001
95712,Elizabeth Mathis,957120000,1052832000.0000001
95713,Donnie Garner,957130000,1052843000.0000001
95714,Ronald Trease,957140000,1052854000.0000001
95715,Marisol Shaw,957150000,1052865000.0000001
95716,Roy Garmany,957160000,1052876000.0000001
95717,James Russell,957170000,1052887000.0000001
95718,Eleanor Cheatwood,957180000,1052898000.0000001
95719,Andria Perry,957190000,1052909000.0000001
95720,Elizabeth Chaves,957200000,1052920000.0000001
95721,Marie Giordano,957210000,1052931000.0000001
95722,Christine Benson,957220000,1052942000.0000001
95723,Ashley Reis,957230000,1052953000.0000001
95724,Mary Ryals,957240000,1052964000.0000001
95725,Eddie Dolby,957250000,1052975000.0000001
95726,Eunice Newell,957260000,1052986000.0000001
95727,Jerome Jones,957270000,1052997000.0000001
95728,Patrick Hourigan,957280000,1053008000.0000001
95729,Gloria Shannon,957290000,1053019000.0000001
95730,Marisa Lane,957300000,1053030000.0000001
95731,Joshua Fletcher,957310000,1053041000.0000001
95732,Joe Semmes,957320000,1053052000.0000001
95733,Ethel Crawford,957330000,1053063000.0000001
95734,Glenna Lingerfelt,957340000,1053074000.0000001
95735,Ma Bermudez,957350000,1053085000.0000001
95736,Jessica Wells,957360000,1053096000.0000001
95737,Warren Connealy,957370000,1053107000.0000001
95738,June Eiland,957380000,1053118000.0000001
95739,Olga Hazelwood,957390000,1053129000.0000001
95740,Shirley Sisco,957400000,1053140000.0000001
95741,Patrick Paulo,957410000,1053151000.0000001
95742,Shawn Ingle,957420000,1053162000.0000001
95743,Ian Beasley,957430000,1053173000.0000001
95744,Douglas Godwin,957440000,1053184000.0000001
95745,Jon Brown,957450000,1053195000.0000001
95746,John Aronson,957460000,1053206000.0000001
95747,Maria Hunter,957470000,1053217000.0000001
95748,Danny Cates,957480000,1053228000.0000001
95749,Laverne Warmbier,957490000,1053239000.0000001
95750,Keri Stewart,957500000,1053250000.0000001
95751,Mary Hand,957510000,1053261000.0000001
95752,Leroy Allee,957520000,1053272000.0000001
95753,Kim Miller,957530000,1053283000.0000001
95754,Rodney Morrison,957540000,1053294000.0000001
95755,Amelia Patten,957550000,1053305000.0000001
95756,Diane Mesiti,957560000,1053316000.0000001
95757,Susan Mcbeth,957570000,1053327000.0000001
95758,Robby Mcnair,957580000,1053338000.0000001
95759,Joann Harris,957590000,1053349000.0000001
95760,Debra Oliver,957600000,1053360000.0000001
95761,Adrian Aragon,957610000,1053371000.0000001
95762,Nancy Richards,957620000,1053382000.0000001
95763,Carolyn Mallia,957630000,1053393000.0000001
95764,Joel White,957640000,1053404000.0000001
95765,Karren Smith,957650000,1053415000.0000001
95766,Kim Barnes,957660000,1053426000.0000001
95767,Cara Daughters,957670000,1053437000.0000001
95768,Robert Rayburn,957680000,1053448000.0000001
95769,Wendy Breen,957690000,1053459000.0000001
95770,Thomas Henrich,957700000,1053470000.0000001
95771,Patrick Mitchell,957710000,1053481000.0000001
95772,Joseph Fitzgerald,957720000,1053492000.0000001
95773,Dorethea Thornton,957730000,1053503000.0000001
95774,Vanessa Hullihen,957740000,1053514000.0000001
95775,Fred Bean,957750000,1053525000.0000001
95776,Harold Pearson,957760000,1053536000.0000001
95777,Kevin Faulkner,957770000,1053547000.0000001
95778,Evelyn Terry,957780000,1053558000.0000001
95779,Deborah Nieves,957790000,1053569000.0000001
95780,Billy Hoffman,957800000,1053580000.0000001
95781,Justin Jones,957810000,1053591000.0000001
95782,Katharine Girres,957820000,1053602000.0000001
95783,Steven Barth,957830000,1053613000.0000001
95784,Tamra Renteria,957840000,1053624000.0000001
95785,Richard Crawford,957850000,1053635000.0000001
95786,Jamie Stefani,957860000,1053646000.0000001
95787,Rosemary Guerrero,957870000,1053657000.0000001
95788,Erma Cayea,957880000,1053668000.0000001
95789,Micheal Hinkle,957890000,1053679000.0000001
95790,Michael Phillies,957900000,1053690000.0000001
95791,Billy Johnson,957910000,1053701000.0000001
95792,Raymond Kelso,957920000,1053712000.0000001
95793,Jared Jones,957930000,1053723000.0000001
95794,Tiffany Arnold,957940000,1053734000.0000001
95795,Michelle Dinkens,957950000,1053745000.0000001
95796,Angela Thomsen,957960000,1053756000.0000001
95797,William Saez,957970000,1053767000.0000001
95798,Peter Pedroza,957980000,1053778000.0000001
95799,Eric Morgan,957990000,1053789000.0000001
95800,Francis Theriault,958000000,1053800000.0000001
95801,Angel Chambers,958010000,1053811000.0000001
95802,Mary Thomas,958020000,1053822000.0000001
95803,Nicholas Dickerson,958030000,1053833000.0000001
95804,Michelina Souza,958040000,1053844000.0000001
95805,Diana Smith,958050000,1053855000.0000001
95806,Jim Hubbard,958060000,1053866000.0000001
95807,Kurt Kotas,958070000,1053877000.0000001
95808,Yolande Juarez,958080000,1053888000.0000001
95809,Victoria Sharpe,958090000,1053899000.0000001
95810,Marsha Doe,958100000,1053910000.0000001
95811,Kathleen Miller,958110000,1053921000.0000001
95812,Margaret Pina,958120000,1053932000.0000001
95813,Scott Lambrecht,958130000,1053943000.0000001
95814,Tiffany Montgomery,958140000,1053954000.0000001
95815,Karen Fernandez,958150000,1053965000.0000001
95816,Mary Murray,958160000,1053976000.0000001
95817,Leonard Corda,958170000,1053987000.0000001
95818,Elizabeth Sellers,958180000,1053998000.0000001
95819,Veronica Labarre,958190000,1054009000.0000001
95820,Stephen Tinkler,958200000,1054020000.0000001
95821,Stewart Edmonds,958210000,1054031000.0000001
95822,Joshua Ford,958220000,1054042000.0000001
95823,Judy Gilliland,958230000,1054053000.0000001
95824,Ann Riles,958240000,1054064000.0000001
95825,Charles Bruni,958250000,1054075000.0000001
95826,Steven Stone,958260000,1054086000.0000001
95827,Lewis Zmolek,958270000,1054097000.0000001
95828,Leroy Turner,958280000,1054108000.0000001
95829,Rina Foody,958290000,1054119000.0000001
95830,Jan Korando,958300000,1054130000.0000001
95831,Jo Smith,958310000,1054141000.0000001
95832,Esmeralda Hoffarth,958320000,1054152000.0000001
95833,Lillian Smith,958330000,1054163000.0000001
95834,Tina Bateman,958340000,1054174000.0000001
95835,Erica Strunk,958350000,1054185000.0000001
95836,Enid Collins,958360000,1054196000.0000001
95837,Charles Lundeen,958370000,1054207000.0000001
95838,Janet Bonneau,958380000,1054218000.0000001
95839,Devin Seymore,958390000,1054229000.0000001
95840,Justine Sullivan,958400000,1054240000.0000001
95841,Ester Hamar,958410000,1054251000.0000001
95842,Zane Ramey,958420000,1054262000.0000001
95843,Tara Dykstra,958430000,1054273000.0000001
95844,Rhonda Palmer,958440000,1054284000.0000001
95845,Mozella Williams,958450000,1054295000.0000001
95846,William Carlson,958460000,1054306000.0000001
95847,Erica Kelly,958470000,1054317000.0000001
95848,Teresa Casteel,958480000,1054328000.0000001
95849,Kerry Youngblood,958490000,1054339000.0000001
95850,Megan Bonds,958500000,1054350000.0000001
95851,Christina Voigt,958510000,1054361000.0000001
95852,Desiree Merchant,958520000,1054372000.0000001
95853,Alexander Lund,958530000,1054383000.0000001
95854,Roger Gillespie,958540000,1054394000.0000001
95855,Joseph Baker,958550000,1054405000.0000001
95856,Antonio Reyna,958560000,1054416000.0000001
95857,Kelly Bosley,958570000,1054427000.0000001
95858,Violet Ortiz,958580000,1054438000.0000001
95859,Peter Russel,958590000,1054449000.0000001
95860,Francis Brown,958600000,1054460000.0000001
95861,Sandra Buggs,958610000,1054471000.0000001
95862,Susan Triggs,958620000,1054482000.0000001
95863,Ashley Griffith,958630000,1054493000.0000001
95864,Elizabeth Rabinowitz,958640000,1054504000.0000001
95865,William Luna,958650000,1054515000.0000001
95866,Joseph Bagaoisan,958660000,1054526000.0000001
95867,Joanne Lynch,958670000,1054537000.0000001
95868,Herman Fields,958680000,1054548000.0000001
95869,Hilario Bedard,958690000,1054559000.0000001
95870,Jimmy Sims,958700000,1054570000.0000001
95871,Alicia Hicks,958710000,1054581000.0000001
95872,David Pitts,958720000,1054592000.0000001
95873,Gloria Mccabe,958730000,1054603000.0000001
95874,Annie Aviles,958740000,1054614000.0000001
95875,Norma Lewis,958750000,1054625000.0000001
95876,Chanda Russell,958760000,1054636000.0000001
95877,Dana Porter,958770000,1054647000.0000001
95878,Wade Marquardt,958780000,1054658000.0000001
95879,David Stimmell,958790000,1054669000.0000001
95880,Lisa Patter,958800000,1054680000.0000001
95881,Edward Cremeans,958810000,1054691000.0000001
95882,Claudia Holzman,958820000,1054702000.0000001
95883,Abel Watson,958830000,1054713000.0000001
95884,Keri Turner,958840000,1054724000.0000001
95885,Margarita Brown,958850000,1054735000.0000001
95886,Emily Caruso,958860000,1054746000.0000001
95887,Dennis James,958870000,1054757000.0000001
95888,Candice Lochrico,958880000,1054768000.0000001
95889,Brian Emert,958890000,1054779000.0000001
95890,Sherry Wilson,958900000,1054790000.0000001
95891,Jennifer Saenphimmacha,958910000,1054801000.0000001
95892,Walter Fechner,958920000,1054812000.0000001
95893,Carol Perkins,958930000,1054823000.0000001
95894,Manuela Betancourt,958940000,1054834000.0000001
95895,Marion Washington,958950000,1054845000.0000001
95896,Reba Sullivan,958960000,1054856000.0000001
95897,Ignacio Papineau,958970000,1054867000.0000001
95898,Lee Lewis,958980000,1054878000.0000001
95899,Randy Stokes,958990000,1054889000.0000001
95900,Jay Wammack,959000000,1054900000.0000001
95901,Rich Waren,959010000,1054911000.0000001
95902,Randy Widell,959020000,1054922000.0000001
95903,Beulah Dardy,959030000,1054933000.0000001
95904,Loretta Laitila,959040000,1054944000.0000001
95905,Matthew Manning,959050000,1054955000.0000001
95906,Harry Tashman,959060000,1054966000.0000001
95907,Laura Gilman,959070000,1054977000.0000001
95908,Todd Dennie,959080000,1054988000.0000001
95909,Melissa Loth,959090000,1054999000.0000001
95910,James Shapero,959100000,1055010000.0000001
95911,Carlene Prevatte,959110000,1055021000.0000001
